"city","date","year","month","day","dow","dow_name","day_summer","population","temp","hw_threshold","temp_above_hw_threshold","HW","O3_nohw_above25","O3","logO3_nohw_above25","logO3","logO3_base","HW_o3_increment_ppb","log_o3_ref","log_o3_sigma","true_mu","death"
"city",2013-06-28,2013,6,28,5,"Fri",28,10300000,22.7523044689524,31.6196056218104,0,0,0.0340435126647032,0.0340435126647032,-3.38011578833584,-3.38011578833584,-3.38011578833584,0,-3.39315364377426,1,132.576315011467,139
"city",2013-06-29,2013,6,29,6,"Sat",29,10300000,22.6348359097097,31.6196056218104,0,0,0.0343978124629732,0.0343978124629732,-3.36976230781743,-3.36976230781743,-3.36976230781743,0,-3.39315364377426,1,131.263953654233,135
"city",2013-06-30,2013,6,30,0,"Sun",30,10300000,23.8805978429502,31.6196056218104,0,0,0.035554206166584,0.035554206166584,-3.33669681280959,-3.33669681280959,-3.33669681280959,0,-3.39315364377426,1,131.285656986284,118
"city",2013-07-01,2013,7,1,1,"Mon",31,10300000,23.7606168601522,31.6196056218104,0,0,0.0349643835979453,0.0349643835979453,-3.35342534709809,-3.35342534709809,-3.35342534709809,0,-3.39315364377426,1,136.632097536648,120
"city",2013-07-02,2013,7,2,2,"Tue",32,10300000,24.288725368458,31.6196056218104,0,0,0.0375428368971106,0.0375428368971106,-3.28227268069741,-3.28227268069741,-3.28227268069741,0,-3.39315364377426,1,135.320719038263,143
"city",2013-07-03,2013,7,3,3,"Wed",33,10300000,21.6156807253559,31.6196056218104,0,0,0.033581940351186,0.033581940351186,-3.3937668460603,-3.3937668460603,-3.3937668460603,0,-3.39315364377426,1,135.24530270829,123
"city",2013-07-04,2013,7,4,4,"Thu",34,10300000,22.9956669617302,31.6196056218104,0,0,0.0280686237890416,0.0280686237890416,-3.57310291763207,-3.57310291763207,-3.57310291763207,0,-3.39315364377426,1,135.124085256635,132
"city",2013-07-05,2013,7,5,5,"Fri",35,10300000,25.0867337395839,31.6196056218104,0,0,0.0338852657799608,0.0338852657799608,-3.38477499683737,-3.38477499683737,-3.38733790819439,0,-3.39315364377426,1,133.905609621626,140
"city",2013-07-06,2013,7,6,6,"Sat",36,10300000,24.8389843280898,31.6196056218104,0,0,0.0354036678621736,0.0354036678621736,-3.34093985228395,-3.34093985228395,-3.34093985228395,0,-3.39315364377426,1,132.602286561228,123
"city",2013-07-07,2013,7,7,0,"Sun",37,10300000,25.5539307850001,31.6196056218104,0,0,0.037565538923104,0.037565538923104,-3.28166816684827,-3.28166816684827,-3.2965236820797,0,-3.39315364377426,1,132.641590190006,130
"city",2013-07-08,2013,7,8,1,"Mon",38,10300000,27.1626707186914,31.6196056218104,0,0,0.0440658218692067,0.0440658218692067,-3.12207081131188,-3.12207081131188,-3.17239424842569,0,-3.39315364377426,1,136.790241264681,132
"city",2013-07-09,2013,7,9,2,"Tue",39,10300000,27.6571819059528,31.6196056218104,0,0,0.039394036733558,0.039394036733558,-3.23414082607326,-3.23414082607326,-3.30397480907609,0,-3.39315364377426,1,135.353289143136,121
"city",2013-07-10,2013,7,10,3,"Wed",40,10300000,28.3460688949098,31.6196056218104,0,0,0.0384861818904043,0.0384861818904043,-3.25745601405025,-3.25745601405025,-3.34841198064798,0,-3.39315364377426,1,135.337511125924,146
"city",2013-07-11,2013,7,11,4,"Thu",41,10300000,26.9039375236583,31.6196056218104,0,0,0.0357214318757058,0.0357214318757058,-3.33200443767128,-3.33200443767128,-3.38677702601366,0,-3.39315364377426,1,135.287074535873,137
"city",2013-07-12,2013,7,12,5,"Fri",42,10300000,30.2130139188064,31.6196056218104,0,0,0.033616827776648,0.033616827776648,-3.39272851069885,-3.39272851069885,-3.56123185206211,0,-3.39315364377426,1,133.900284626896,128
"city",2013-07-13,2013,7,13,6,"Sat",43,10300000,30.1861873185753,31.6196056218104,0,0,0.0341704099908804,0.0341704099908804,-3.37639521436443,-3.37639521436443,-3.54100364282485,0,-3.39315364377426,1,132.578781334341,147
"city",2013-07-14,2013,7,14,0,"Sun",44,10300000,29.4573308671646,31.6196056218104,0,0,0.0359546161212161,0.0359546161212161,-3.32549779913004,-3.32549779913004,-3.45785391927553,0,-3.39315364377426,1,132.612525214274,147
"city",2013-07-15,2013,7,15,1,"Mon",45,10300000,28.9968967311599,31.6196056218104,0,0,0.0346509932947523,0.0346509932947523,-3.36242888724188,-3.36242888724188,-3.48498896929645,0,-3.39315364377426,1,136.625946812219,139
"city",2013-07-16,2013,7,16,2,"Tue",46,10300000,30.5854480290139,31.6196056218104,0,0,0.0385266529622544,0.0385266529622544,-3.25640499247306,-3.25640499247306,-3.41303097526473,0,-3.39315364377426,1,135.338222341015,99
"city",2013-07-17,2013,7,17,3,"Wed",47,10300000,29.4694792954281,31.6196056218104,0,0,0.0398818160973481,0.0398818160973481,-3.22183479587452,-3.22183479587452,-3.34069502232409,0,-3.39315364377426,1,135.361617707681,121
"city",2013-07-18,2013,7,18,4,"Thu",48,10300000,26.3588744574972,31.6196056218104,0,0,0.0333024180215229,0.0333024180215229,-3.40212527137301,-3.40212527137301,-3.4437851979526,0,-3.39315364377426,1,135.239650637589,131
"city",2013-07-19,2013,7,19,5,"Fri",49,10300000,28.6180652341478,31.6196056218104,0,0,0.0413995755872807,0.0413995755872807,-3.18448464971837,-3.18448464971837,-3.27593544012361,0,-3.39315364377426,1,134.039776796549,123
"city",2013-07-20,2013,7,20,6,"Sat",50,10300000,28.1197877348092,31.6196056218104,0,0,0.0403225856493701,0.0403225856493701,-3.21084352906657,-3.21084352906657,-3.29137130777436,0,-3.39315364377426,1,132.68856997073,137
"city",2013-07-21,2013,7,21,0,"Sun",51,10300000,30.714556743165,31.6196056218104,0,0,0.0459133962360836,0.0459133962360836,-3.08099834750232,-3.08099834750232,-3.21391715210922,0,-3.39315364377426,1,132.774742797816,117
"city",2013-07-22,2013,7,22,1,"Mon",52,10300000,29.1390460320089,31.6196056218104,0,0,0.0387970366838738,0.0387970366838738,-3.24941140939652,-3.24941140939652,-3.36222696948929,0,-3.39315364377426,1,136.703174229869,154
"city",2013-07-23,2013,7,23,2,"Tue",53,10300000,27.2497371369596,31.6196056218104,0,0,0.0356801998639997,0.0356801998639997,-3.33315936971652,-3.33315936971652,-3.39828773697557,0,-3.39315364377426,1,135.28629330124,145
"city",2013-07-24,2013,7,24,3,"Wed",54,10300000,29.1269706735479,31.6196056218104,0,0,0.043969071906145,0.043969071906145,-3.12426880344577,-3.12426880344577,-3.22283110587448,0,-3.39315364377426,1,135.427667269691,141
"city",2013-07-25,2013,7,25,4,"Thu",55,10300000,27.563855610724,31.6196056218104,0,0,0.0476227345011154,0.0476227345011154,-3.04444501619712,-3.04444501619712,-3.09978522466059,0,-3.39315364377426,1,135.481729804162,157
"city",2013-07-26,2013,7,26,5,"Fri",56,10300000,26.4081458774869,31.6196056218104,0,0,0.0414559853581271,0.0414559853581271,-3.18312300835313,-3.18312300835313,-3.21768055247494,0,-3.39315364377426,1,134.040689370179,124
"city",2013-07-27,2013,7,27,6,"Sat",57,10300000,23.9027548181938,31.6196056218104,0,0,0.0392558077040876,0.0392558077040876,-3.23765587871663,-3.23765587871663,-3.23765587871663,0,-3.39315364377426,1,132.67078270139,140
"city",2013-07-28,2013,7,28,0,"Sun",58,10300000,24.3007904145564,31.6196056218104,0,0,0.0387805321085288,0.0387805321085288,-3.24983690805164,-3.24983690805164,-3.24983690805164,0,-3.39315364377426,1,132.662702613972,145
"city",2013-07-29,2013,7,29,1,"Mon",59,10300000,23.9195034474606,31.6196056218104,0,0,0.0326509544796424,0.0326509544796424,-3.42188119000729,-3.42188119000729,-3.42188119000729,0,-3.39315364377426,1,136.585339212279,133
"city",2013-07-30,2013,7,30,2,"Tue",60,10300000,23.7796830935373,31.6196056218104,0,0,0.0332292347102669,0.0332292347102669,-3.40432522696609,-3.40432522696609,-3.40432522696609,0,-3.39315364377426,1,135.238163039642,134
"city",2013-07-31,2013,7,31,3,"Wed",61,10300000,24.1297110072077,31.6196056218104,0,0,0.0363287336808645,0.0363287336808645,-3.31514628937455,-3.31514628937455,-3.31514628937455,0,-3.39315364377426,1,135.298478464315,141
"city",2013-08-01,2013,8,1,4,"Thu",62,10300000,24.4496027661184,31.6196056218104,0,0,0.0355210199592649,0.0355210199592649,-3.33763064620104,-3.33763064620104,-3.33763064620104,0,-3.39315364377426,1,136.642888278302,122
"city",2013-08-02,2013,8,2,5,"Fri",63,10300000,24.6460155419638,31.6196056218104,0,0,0.0355153894230073,0.0355153894230073,-3.33778917156341,-3.33778917156341,-3.33778917156341,0,-3.39315364377426,1,135.283161593835,130
"city",2013-08-03,2013,8,3,6,"Sat",64,10300000,26.1552798306366,31.6196056218104,0,0,0.0337971692036414,0.0337971692036414,-3.38737823137206,-3.38737823137206,-3.42215886535916,0,-3.39315364377426,1,133.903866694432,127
"city",2013-08-04,2013,8,4,0,"Sun",65,10300000,22.5420945651489,31.6196056218104,0,0,0.0307782014977245,0.0307782014977245,-3.4809485831517,-3.4809485831517,-3.4809485831517,0,-3.39315364377426,1,133.841234187383,125
"city",2013-08-05,2013,8,5,1,"Mon",66,10300000,23.2253641819359,31.6196056218104,0,0,0.0351034673641944,0.0351034673641944,-3.34945536808458,-3.34945536808458,-3.34945536808458,0,-3.39315364377426,1,138.008012363327,134
"city",2013-08-06,2013,8,6,2,"Tue",67,10300000,24.496374707755,31.6196056218104,0,0,0.027746592246409,0.027746592246409,-3.58464224826167,-3.58464224826167,-3.58464224826167,0,-3.39315364377426,1,136.474230557056,143
"city",2013-08-07,2013,8,7,3,"Wed",68,10300000,30.3985691556158,31.6196056218104,0,0,0.0372592513480289,0.0372592513480289,-3.28985500665605,-3.28985500665605,-3.44638256253823,0,-3.39315364377426,1,136.675533184108,150
"city",2013-08-08,2013,8,8,4,"Thu",69,10300000,31.7810920436856,31.6196056218104,1,1,0.0311597626738054,0.0411597626738054,-3.46862767438198,-3.19029413397544,-3.46862767438198,1e-05,-3.39315364377426,1,161.774697151503,131
"city",2013-08-09,2013,8,9,5,"Fri",70,10300000,33.5972845431214,31.6196056218104,1,1,0.0344046965528324,0.0444046965528324,-3.36956219622323,-3.11441003692113,-3.36956219622323,1e-05,-3.39315364377426,1,160.347425476829,161
"city",2013-08-10,2013,8,10,6,"Sat",71,10300000,32.8426042750206,31.6196056218104,1,1,0.034048304904972,0.044048304904972,-3.37997503015233,-3.12246840849878,-3.37997503015233,1e-05,-3.39315364377426,1,158.732753863097,152
"city",2013-08-11,2013,8,11,0,"Sun",72,10300000,33.3239809019618,31.6196056218104,1,1,0.0293905800545564,0.0393905800545564,-3.52708106228618,-3.23422857617334,-3.52708106228618,1e-05,-3.39315364377426,1,158.466876796048,128
"city",2013-08-12,2013,8,12,1,"Mon",73,10300000,35.4911329531008,31.6196056218104,1,1,0.0275666996825949,0.037566699682595,-3.59114676794556,-3.28163726774257,-3.59114676794556,1e-05,-3.39315364377426,1,163.176830406015,183
"city",2013-08-13,2013,8,13,2,"Tue",74,10300000,35.2052678964444,31.6196056218104,1,1,0.0313178180013781,0.0413178180013781,-3.46356807818626,-3.18646144344891,-3.46356807818626,1e-05,-3.39315364377426,1,161.783997904091,144
"city",2013-08-14,2013,8,14,3,"Wed",75,10300000,33.9064727615409,31.6196056218104,1,1,0.0325771981819123,0.0425771981819123,-3.42414267760597,-3.15643642295206,-3.42414267760597,1e-05,-3.39315364377426,1,161.856877832316,165
"city",2013-08-15,2013,8,15,4,"Thu",76,10300000,33.8961328919053,31.6196056218104,1,1,0.0315977438486043,0.0415977438486043,-3.45466955813424,-3.17970934759421,-3.45466955813424,1e-05,-3.39315364377426,1,161.800384449827,157
"city",2013-08-16,2013,8,16,5,"Fri",77,10300000,30.3111291883004,31.6196056218104,0,0,0.0358825247859093,0.0358825247859093,-3.32750487676696,-3.32750487676696,-3.48769049159907,0,-3.39315364377426,1,135.290118232268,149
"city",2013-08-17,2013,8,17,6,"Sat",78,10300000,31.8508969783779,31.6196056218104,1,1,0.0283672949959483,0.0383672949959483,-3.56251838204778,-3.26054987509869,-3.56251838204778,1e-05,-3.39315364377426,1,158.404323335015,181
"city",2013-08-18,2013,8,18,0,"Sun",79,10300000,31.6207116087919,31.6196056218104,1,1,0.027895205473941,0.037895205473941,-3.57930045173432,-3.2729306795415,-3.57930045173432,1e-05,-3.39315364377426,1,158.374908472195,156
"city",2013-08-19,2013,8,19,1,"Mon",80,10300000,29.5514656561412,31.6196056218104,0,0,0.0329341214030902,0.0329341214030902,-3.41324603393909,-3.41324603393909,-3.5619770335118,0,-3.39315364377426,1,137.964001267433,105
"city",2013-08-20,2013,8,20,2,"Tue",81,10300000,30.1395301876891,31.6196056218104,0,0,0.0347807256376728,0.0347807256376728,-3.35869190662578,-3.35869190662578,-3.51859014704694,0,-3.39315364377426,1,136.628499678644,157
"city",2013-08-21,2013,8,21,3,"Wed",82,10300000,28.524981776462,31.6196056218104,0,0,0.0323864745997812,0.0323864745997812,-3.43001439396466,-3.43001439396466,-3.54524700059444,0,-3.39315364377426,1,136.579784943108,149
"city",2013-08-22,2013,8,22,4,"Thu",83,10300000,25.2277790366226,31.6196056218104,0,0,0.0322409982185753,0.0322409982185753,-3.43451639970841,-3.43451639970841,-3.44160636204847,0,-3.39315364377426,1,136.576710562829,144
"city",2013-08-23,2013,8,23,5,"Fri",84,10300000,24.3074180382385,31.6196056218104,0,0,0.0338956748295676,0.0338956748295676,-3.38446785888399,-3.38446785888399,-3.38446785888399,0,-3.39315364377426,1,135.251591076155,118
"city",2013-08-24,2013,8,24,6,"Sat",85,10300000,25.9529160533545,31.6196056218104,0,0,0.0396312238066584,0.0396312238066584,-3.22813799144261,-3.22813799144261,-3.25247635926868,0,-3.39315364377426,1,134.010523568263,147
"city",2013-08-25,2013,8,25,0,"Sun",86,10300000,25.9333072043363,31.6196056218104,0,0,0.0395882066313242,0.0395882066313242,-3.2292240174169,-3.2292240174169,-3.25308174802429,0,-3.39315364377426,1,134.009795875691,124
"city",2013-08-26,2013,8,26,1,"Mon",87,10300000,25.9793913996488,31.6196056218104,0,0,0.0398761155373816,0.0398761155373816,-3.22197774240935,-3.22197774240935,-3.24684524430141,0,-3.39315364377426,1,138.096005071803,131
"city",2013-08-27,2013,8,27,2,"Tue",88,10300000,24.1514263528759,31.6196056218104,0,0,0.0395267363105483,0.0395267363105483,-3.23077796742583,-3.23077796742583,-3.23077796742583,0,-3.39315364377426,1,136.715911076509,119
"city",2013-08-28,2013,8,28,3,"Wed",89,10300000,25.7200842050045,31.6196056218104,0,0,0.034468914434932,0.034468914434932,-3.36769739198867,-3.36769739198867,-3.38880952211826,0,-3.39315364377426,1,136.622347787377,144
"city",2013-08-29,2013,8,29,4,"Thu",90,10300000,24.2642557825566,31.6196056218104,0,0,0.0310009519210433,0.0310009519210433,-3.47373736783802,-3.47373736783802,-3.47373736783802,0,-3.39315364377426,1,136.549929834769,129
"city",2013-08-30,2013,8,30,5,"Fri",91,10300000,21.3675625350157,31.6196056218104,0,0,0.0274244277815378,0.0274244277815378,-3.59632113788673,-3.59632113788673,-3.59632113788673,0,-3.39315364377426,1,135.108399463277,130
"city",2013-08-31,2013,8,31,6,"Sat",92,10300000,21.3000396544139,31.6196056218104,0,0,0.0276386584482733,0.0276386584482733,-3.58853981786432,-3.58853981786432,-3.58853981786432,0,-3.39315364377426,1,133.769252832317,145
"city",2014-06-01,2014,6,1,0,"Sun",1,10250000,19.9624670970016,31.6196056218104,0,0,0.0362633548332132,0.0362633548332132,-3.31694755633537,-3.31694755633537,-3.31694755633537,0,-3.39315364377426,1,130.661249647433,134
"city",2014-06-02,2014,6,2,1,"Mon",2,10250000,20.6450884513503,31.6196056218104,0,0,0.0342957631280697,0.0342957631280697,-3.37273345640294,-3.37273345640294,-3.37273345640294,0,-3.39315364377426,1,134.602927147364,142
"city",2014-06-03,2014,6,3,2,"Tue",3,10250000,23.4495638162627,31.6196056218104,0,0,0.0328508321654035,0.0328508321654035,-3.41577820209221,-3.41577820209221,-3.41577820209221,0,-3.39315364377426,1,133.234927240573,130
"city",2014-06-04,2014,6,4,3,"Wed",4,10250000,22.7823038956566,31.6196056218104,0,0,0.0369494206171027,0.0369494206171027,-3.29820531189753,-3.29820531189753,-3.29820531189753,0,-3.39315364377426,1,133.313274344408,141
"city",2014-06-05,2014,6,5,4,"Thu",5,10250000,23.9386817032744,31.6196056218104,0,0,0.0361362508960582,0.0361362508960582,-3.3204587375485,-3.3204587375485,-3.3204587375485,0,-3.39315364377426,1,133.298441784417,131
"city",2014-06-06,2014,6,6,5,"Fri",6,10250000,22.020496927141,31.6196056218104,0,0,0.0378774393516436,0.0378774393516436,-3.27339961190261,-3.27339961190261,-3.27339961190261,0,-3.39315364377426,1,132.003156239434,150
"city",2014-06-07,2014,6,7,6,"Sat",7,10250000,22.8170862172756,31.6196056218104,0,0,0.0373011485252348,0.0373011485252348,-3.28873116124516,-3.28873116124516,-3.28873116124516,0,-3.39315364377426,1,130.679684895058,117
"city",2014-06-08,2014,6,8,0,"Sun",8,10250000,22.8249135816227,31.6196056218104,0,0,0.0362235505583653,0.0362235505583653,-3.31804580376733,-3.31804580376733,-3.31804580376733,0,-3.39315364377426,1,130.660532157494,139
"city",2014-06-09,2014,6,9,1,"Mon",9,10250000,22.0989139688393,31.6196056218104,0,0,0.0295831184403063,0.0295831184403063,-3.52055140331075,-3.52055140331075,-3.52055140331075,0,-3.39315364377426,1,134.503480260284,112
"city",2014-06-10,2014,6,10,2,"Tue",10,10250000,20.5289749771744,31.6196056218104,0,0,0.0303463418433408,0.0303463418433408,-3.49507930108586,-3.49507930108586,-3.49507930108586,0,-3.39315364377426,1,133.182109331788,123
"city",2014-06-11,2014,6,11,3,"Wed",11,10250000,22.2338891354545,31.6196056218104,0,0,0.0289192133019072,0.0289192133019072,-3.54324908462356,-3.54324908462356,-3.54324908462356,0,-3.39315364377426,1,133.150036427417,130
"city",2014-06-12,2014,6,12,4,"Thu",12,10250000,21.2659621451509,31.6196056218104,0,0,0.0303503220322703,0.0303503220322703,-3.49494815091446,-3.49494815091446,-3.49494815091446,0,-3.39315364377426,1,133.182196666099,140
"city",2014-06-13,2014,6,13,5,"Fri",13,10250000,22.0748761071305,31.6196056218104,0,0,0.0291810339918108,0.0291810339918108,-3.53423630156634,-3.53423630156634,-3.53423630156634,0,-3.39315364377426,1,131.831112120872,131
"city",2014-06-14,2014,6,14,6,"Sat",14,10250000,23.3493558683024,31.6196056218104,0,0,0.0275110641419514,0.0275110641419514,-3.59316702278901,-3.59316702278901,-3.59316702278901,0,-3.39315364377426,1,130.48091830035,122
"city",2014-06-15,2014,6,15,0,"Sun",15,10250000,23.7597058968853,31.6196056218104,0,0,0.0304260765042591,0.0304260765042591,-3.4924552585074,-3.4924552585074,-3.4924552585074,0,-3.39315364377426,1,130.546639663682,144
"city",2014-06-16,2014,6,16,1,"Mon",16,10250000,25.1195810515099,31.6196056218104,0,0,0.0301805143421967,0.0301805143421967,-3.50055878330268,-3.50055878330268,-3.5045288475449,0,-3.39315364377426,1,134.51692631718,110
"city",2014-06-17,2014,6,17,2,"Tue",17,10250000,22.0345736951717,31.6196056218104,0,0,0.0324907165765511,0.0324907165765511,-3.42680087424883,-3.42680087424883,-3.42680087424883,0,-3.39315364377426,1,133.227584418305,123
"city",2014-06-18,2014,6,18,3,"Wed",18,10250000,20.9621669309848,31.6196056218104,0,0,0.0321586344972233,0.0321586344972233,-3.43707429523626,-3.43707429523626,-3.43707429523626,0,-3.39315364377426,1,133.220741078758,131
"city",2014-06-19,2014,6,19,4,"Thu",19,10250000,22.6135374198446,31.6196056218104,0,0,0.030360392336491,0.030360392336491,-3.49461640372888,-3.49461640372888,-3.49461640372888,0,-3.39315364377426,1,133.182417580377,133
"city",2014-06-20,2014,6,20,5,"Fri",20,10250000,19.405680527551,31.6196056218104,0,0,0.0324875025582435,0.0324875025582435,-3.42689980026906,-3.42689980026906,-3.42689980026906,0,-3.39315364377426,1,131.901882561488,107
"city",2014-06-21,2014,6,21,6,"Sat",21,10250000,19.6617209604499,31.6196056218104,0,0,0.0321146874749077,0.0321146874749077,-3.43844179975652,-3.43844179975652,-3.43844179975652,0,-3.39315364377426,1,130.581900802591,148
"city",2014-06-22,2014,6,22,0,"Sun",22,10250000,20.9969048667938,31.6196056218104,0,0,0.0303972121839994,0.0303972121839994,-3.49340437924878,-3.49340437924878,-3.49340437924878,0,-3.39315364377426,1,130.546020142535,121
"city",2014-06-23,2014,6,23,1,"Mon",23,10250000,22.2644216705735,31.6196056218104,0,0,0.0325720487118718,0.0325720487118718,-3.42430075986469,-3.42430075986469,-3.42430075986469,0,-3.39315364377426,1,134.568226071203,134
"city",2014-06-24,2014,6,24,2,"Tue",24,10250000,23.4905345842452,31.6196056218104,0,0,0.0320996268723374,0.0320996268723374,-3.43891087282845,-3.43891087282845,-3.43891087282845,0,-3.39315364377426,1,133.219517733236,129
"city",2014-06-25,2014,6,25,3,"Wed",25,10250000,25.0368626743997,31.6196056218104,0,0,0.0283005557829724,0.0283005557829724,-3.5648738355515,-3.5648738355515,-3.56617722701663,0,-3.39315364377426,1,133.135640523832,145
"city",2014-06-26,2014,6,26,4,"Thu",26,10250000,26.265355429863,31.6196056218104,0,0,0.0324456473497874,0.0324456473497874,-3.42818897888776,-3.42818897888776,-3.46796905298696,0,-3.39315364377426,1,133.226659752374,110
"city",2014-06-27,2014,6,27,5,"Fri",27,10250000,24.4085413861714,31.6196056218104,0,0,0.0390648196750766,0.0390648196750766,-3.2425329695667,-3.2425329695667,-3.2425329695667,0,-3.39315364377426,1,132.023530282644,134
"city",2014-06-28,2014,6,28,6,"Sat",28,10250000,23.5354987611214,31.6196056218104,0,0,0.0366109365201713,0.0366109365201713,-3.3074082711837,-3.3074082711837,-3.3074082711837,0,-3.39315364377426,1,130.667481870653,136
"city",2014-06-29,2014,6,29,0,"Sun",29,10250000,20.6041169910488,31.6196056218104,0,0,0.0312459989596435,0.0312459989596435,-3.4658639442881,-3.4658639442881,-3.4658639442881,0,-3.39315364377426,1,130.563997851177,139
"city",2014-06-30,2014,6,30,1,"Mon",30,10250000,19.2904791736168,31.6196056218104,0,0,0.0302670051097947,0.0302670051097947,-3.49769710006384,-3.49769710006384,-3.49769710006384,0,-3.39315364377426,1,134.518851055117,133
"city",2014-07-01,2014,7,1,2,"Tue",31,10250000,23.3119327182514,31.6196056218104,0,0,0.0328035004438821,0.0328035004438821,-3.41722004843624,-3.41722004843624,-3.41722004843624,0,-3.39315364377426,1,134.57299034942,126
"city",2014-07-02,2014,7,2,3,"Wed",32,10250000,24.4314535299413,31.6196056218104,0,0,0.0333254041280701,0.0333254041280701,-3.40143528611707,-3.40143528611707,-3.40143528611707,0,-3.39315364377426,1,134.583611781893,122
"city",2014-07-03,2014,7,3,4,"Thu",33,10250000,26.1682534683308,31.6196056218104,0,0,0.0369698749837391,0.0369698749837391,-3.29765188759898,-3.29765188759898,-3.32976209287472,0,-3.39315364377426,1,134.653467628096,126
"city",2014-07-04,2014,7,4,5,"Fri",34,10250000,24.9050242862719,31.6196056218104,0,0,0.0358541524551704,0.0358541524551704,-3.32829589004802,-3.32829589004802,-3.32829589004802,0,-3.39315364377426,1,133.293218485676,129
"city",2014-07-05,2014,7,5,6,"Sat",35,10250000,23.7871981064623,31.6196056218104,0,0,0.040120290095375,0.040120290095375,-3.21587308522225,-3.21587308522225,-3.21587308522225,0,-3.39315364377426,1,132.041130115882,112
"city",2014-07-06,2014,7,6,0,"Sun",36,10250000,23.525282258799,31.6196056218104,0,0,0.0376455018423648,0.0376455018423648,-3.27954180485206,-3.27954180485206,-3.27954180485206,0,-3.39315364377426,1,131.999102357406,132
"city",2014-07-07,2014,7,7,1,"Mon",37,10250000,23.0095628866004,31.6196056218104,0,0,0.0385651698579202,0.0385651698579202,-3.25540574514794,-3.25540574514794,-3.25540574514794,0,-3.39315364377426,1,136.03548931489,141
"city",2014-07-08,2014,7,8,2,"Tue",38,10250000,22.5828949326813,31.6196056218104,0,0,0.0364616929263597,0.0364616929263597,-3.31149307838062,-3.31149307838062,-3.31149307838062,0,-3.39315364377426,1,134.644149128873,155
"city",2014-07-09,2014,7,9,3,"Wed",39,10250000,25.8839975887319,31.6196056218104,0,0,0.0400871378260128,0.0400871378260128,-3.2166997485902,-3.2166997485902,-3.2389984273003,0,-3.39315364377426,1,134.707981090952,136
"city",2014-07-10,2014,7,10,4,"Thu",40,10250000,23.0861613675054,31.6196056218104,0,0,0.0432819182041717,0.0432819182041717,-3.14002032462726,-3.14002032462726,-3.14002032462726,0,-3.39315364377426,1,134.759637644773,121
"city",2014-07-11,2014,7,11,5,"Fri",41,10250000,23.0219055016716,31.6196056218104,0,0,0.0386586652889945,0.0386586652889945,-3.25298433013848,-3.25298433013848,-3.25298433013848,0,-3.39315364377426,1,133.343420538118,135
"city",2014-07-12,2014,7,12,6,"Sat",42,10250000,25.6881852075961,31.6196056218104,0,0,0.0352482060667605,0.0352482060667605,-3.34534064274199,-3.34534064274199,-3.36505773148268,0,-3.39315364377426,1,131.955682562539,126
"city",2014-07-13,2014,7,13,0,"Sun",43,10250000,26.096793771624,31.6196056218104,0,0,0.037205308687239,0.037205308687239,-3.29130382123845,-3.29130382123845,-3.32122657121767,0,-3.39315364377426,1,131.991339707644,146
"city",2014-07-14,2014,7,14,1,"Mon",44,10250000,25.8763371979418,31.6196056218104,0,0,0.0317644820371061,0.0317644820371061,-3.44940653048486,-3.44940653048486,-3.47738283085856,0,-3.39315364377426,1,135.903598333813,134
"city",2014-07-15,2014,7,15,2,"Tue",45,10250000,24.5084082241244,31.6196056218104,0,0,0.0339590584457483,0.0339590584457483,-3.38259964331356,-3.38259964331356,-3.38259964331356,0,-3.39315364377426,1,134.596287222952,139
"city",2014-07-16,2014,7,16,3,"Wed",46,10250000,24.5705756230133,31.6196056218104,0,0,0.032050787992927,0.032050787992927,-3.44043350955492,-3.44043350955492,-3.44043350955492,0,-3.39315364377426,1,134.557371731447,115
"city",2014-07-17,2014,7,17,4,"Thu",47,10250000,25.5803312460206,31.6196056218104,0,0,0.0360795680040971,0.0360795680040971,-3.3220285571383,-3.3220285571383,-3.33824408250438,0,-3.39315364377426,1,134.637056612817,129
"city",2014-07-18,2014,7,18,5,"Fri",48,10250000,24.0333900477946,31.6196056218104,0,0,0.0387439680742894,0.0387439680742894,-3.25078019789844,-3.25078019789844,-3.25078019789844,0,-3.39315364377426,1,133.344890078876,153
"city",2014-07-19,2014,7,19,6,"Sat",49,10250000,23.3059462828426,31.6196056218104,0,0,0.0368159172864414,0.0368159172864414,-3.30182499236589,-3.30182499236589,-3.30182499236589,0,-3.39315364377426,1,131.984396372914,106
"city",2014-07-20,2014,7,20,0,"Sun",50,10250000,27.1807051470411,31.6196056218104,0,0,0.0333413245670363,0.0333413245670363,-3.40095767338339,-3.40095767338339,-3.4686001794867,0,-3.39315364377426,1,131.91899274802,148
"city",2014-07-21,2014,7,21,1,"Mon",51,10250000,27.9368224283353,31.6196056218104,0,0,0.0348367803511146,0.0348367803511146,-3.35708154369308,-3.35708154369308,-3.44515058822734,0,-3.39315364377426,1,135.966349306011,140
"city",2014-07-22,2014,7,22,2,"Tue",52,10250000,24.5195349247655,31.6196056218104,0,0,0.0381143896284104,0.0381143896284104,-3.26716338761712,-3.26716338761712,-3.26716338761712,0,-3.39315364377426,1,134.673996103989,152
"city",2014-07-23,2014,7,23,3,"Wed",53,10250000,26.4536548967333,31.6196056218104,0,0,0.0373572435182344,0.0373572435182344,-3.28722844997534,-3.28722844997534,-3.32691802688203,0,-3.39315364377426,1,134.660485571075,119
